date,OT
2016-07-02 22:00:00.060000,27.89550018310547
2016-07-02 23:00:00.070000,27.236499786376953
2016-07-03 00:00:00.080000,27.675500869750977
2016-07-03 01:00:00.090000,28.554500579833984
2016-07-03 02:00:00.000000,28.554500579833984
2016-07-03 03:00:00.010000,28.554500579833984
2016-07-03 04:00:00.020000,28.11549949645996
2016-07-03 05:00:00.030000,28.11549949645996
2016-07-03 06:00:00.040000,27.89550018310547
2016-07-03 07:00:00.050000,27.675500869750977
2016-07-03 08:00:00.060000,27.236499786376953
2016-07-03 09:00:00.070000,28.11549949645996
2016-07-03 10:00:00.080000,28.77400016784668
2016-07-03 11:00:00.090000,29.653499603271484
2016-07-03 12:00:00.000000,31.41150093078613
2016-07-03 13:00:00.010000,31.41150093078613
2016-07-03 14:00:00.020000,31.41150093078613
2016-07-03 15:00:00.030000,31.41150093078613
2016-07-03 16:00:00.040000,32.509998321533196
2016-07-03 17:00:00.050000,32.72949981689453
2016-07-03 18:00:00.060000,32.94900131225586
2016-07-03 19:00:00.070000,32.94900131225586
2016-07-03 20:00:00.080000,31.850500106811523
2016-07-03 21:00:00.090000,30.75200080871582
2016-07-03 22:00:00.000000,29.87299919128418
2016-07-03 23:00:00.010000,29.43350028991699
2016-07-04 00:00:00.020000,28.993999481201172
2016-07-04 01:00:00.030000,28.334999084472656
2016-07-04 02:00:00.040000,28.77449989318848
2016-07-04 03:00:00.050000,28.55500030517578
2016-07-04 04:00:00.060000,28.55500030517578
2016-07-04 05:00:00.070000,28.334999084472656
2016-07-04 06:00:00.080000,27.89550018310547
2016-07-04 07:00:00.090000,27.67600059509277
2016-07-04 08:00:00.000000,27.89550018310547
2016-07-04 09:00:00.010000,28.993999481201172
2016-07-04 10:00:00.020000,30.97150039672852
2016-07-04 11:00:00.030000,32.50949859619141
2016-07-04 12:00:00.040000,35.146499633789055
2016-07-04 13:00:00.050000,36.46500015258789
2016-07-04 14:00:00.060000,37.78350067138672
2016-07-04 15:00:00.070000,37.34349822998047
2016-07-04 16:00:00.080000,36.90449905395508
2016-07-04 17:00:00.090000,33.827999114990234
2016-07-04 18:00:00.000000,32.94900131225586
2016-07-04 19:00:00.010000,33.16899871826172
2016-07-04 20:00:00.020000,32.72949981689453
2016-07-04 21:00:00.030000,32.070499420166016
2016-07-04 22:00:00.040000,31.631000518798828
2016-07-04 23:00:00.050000,31.631000518798828
2016-07-05 00:00:00.060000,31.41150093078613
2016-07-05 01:00:00.070000,30.97150039672852
2016-07-05 02:00:00.080000,30.53249931335449
2016-07-05 03:00:00.090000,28.993999481201172
2016-07-05 04:00:00.000000,28.77449989318848
2016-07-05 05:00:00.010000,29.43350028991699
2016-07-05 06:00:00.020000,30.09250068664551
2016-07-05 07:00:00.030000,31.19149971008301
2016-07-05 08:00:00.040000,31.631000518798828
2016-07-05 09:00:00.050000,31.631000518798828
2016-07-05 10:00:00.060000,33.388999938964844
2016-07-05 11:00:00.070000,34.487499237060554
2016-07-05 12:00:00.080000,34.047500610351555
2016-07-05 13:00:00.090000,32.070499420166016
2016-07-05 14:00:00.000000,30.97150039672852
2016-07-05 15:00:00.010000,30.75200080871582
2016-07-05 16:00:00.020000,31.850500106811523
2016-07-05 17:00:00.030000,32.94900131225586
2016-07-05 18:00:00.040000,33.60850143432617
2016-07-05 19:00:00.050000,33.388999938964844
2016-07-05 20:00:00.060000,33.388999938964844
2016-07-05 21:00:00.070000,33.388999938964844
2016-07-05 22:00:00.080000,33.16899871826172
2016-07-05 23:00:00.090000,33.16899871826172
2016-07-06 00:00:00.000000,33.16899871826172
2016-07-06 01:00:00.010000,33.16899871826172
2016-07-06 02:00:00.020000,32.949501037597656
2016-07-06 03:00:00.030000,32.949501037597656
2016-07-06 04:00:00.040000,32.72949981689453
2016-07-06 05:00:00.050000,32.72949981689453
2016-07-06 06:00:00.060000,32.72949981689453
2016-07-06 07:00:00.070000,32.509998321533196
2016-07-06 08:00:00.080000,32.290000915527344
2016-07-06 09:00:00.090000,32.50949859619141
2016-07-06 10:00:00.000000,32.72949981689453
2016-07-06 11:00:00.010000,33.388500213623054
2016-07-06 12:00:00.020000,34.487499237060554
2016-07-06 13:00:00.030000,34.926498413085945
2016-07-06 14:00:00.040000,35.36650085449219
2016-07-06 15:00:00.050000,36.24549865722656
2016-07-06 16:00:00.060000,33.827999114990234
2016-07-06 17:00:00.070000,33.388500213623054
2016-07-06 18:00:00.080000,33.827999114990234
2016-07-06 19:00:00.090000,34.267501831054695
2016-07-06 20:00:00.000000,32.94900131225586
2016-07-06 21:00:00.010000,32.290000915527344
2016-07-06 22:00:00.020000,32.94900131225586
2016-07-06 23:00:00.030000,33.16899871826172
2016-07-07 00:00:00.040000,33.60850143432617
2016-07-07 01:00:00.050000,33.60850143432617
2016-07-07 02:00:00.060000,33.60850143432617
2016-07-07 03:00:00.070000,32.949501037597656
2016-07-07 04:00:00.080000,32.949501037597656
2016-07-07 05:00:00.090000,32.949501037597656
2016-07-07 06:00:00.000000,33.16899871826172
2016-07-07 07:00:00.010000,33.16899871826172
2016-07-07 08:00:00.020000,33.60850143432617
2016-07-07 09:00:00.030000,34.707000732421875
2016-07-07 10:00:00.040000,35.80550003051758
2016-07-07 11:00:00.050000,38.00299835205078
2016-07-07 12:00:00.060000,40.20000076293945
2016-07-07 13:00:00.070000,43.2760009765625
2016-07-07 14:00:00.080000,48.11000061035156
2016-07-07 15:00:00.090000,49.86800003051758
2016-07-07 16:00:00.000000,48.98899841308594
2016-07-07 17:00:00.010000,45.91299819946289
2016-07-07 18:00:00.020000,43.71549987792969
2016-07-07 19:00:00.030000,42.397499084472656
2016-07-07 20:00:00.040000,41.29899978637695
2016-07-07 21:00:00.050000,40.20050048828125
2016-07-07 22:00:00.060000,39.32149887084961
2016-07-07 23:00:00.070000,38.88150024414063
2016-07-08 00:00:00.080000,38.222999572753906
2016-07-08 01:00:00.090000,38.00299835205078
2016-07-08 02:00:00.000000,37.5634994506836
2016-07-08 03:00:00.010000,37.124000549316406
2016-07-08 04:00:00.020000,36.68450164794922
2016-07-08 05:00:00.030000,36.24549865722656
2016-07-08 06:00:00.040000,36.24549865722656
2016-07-08 07:00:00.050000,36.46500015258789
2016-07-08 08:00:00.060000,37.78300094604492
2016-07-08 09:00:00.070000,39.10150146484375
2016-07-08 10:00:00.080000,40.85950088500977
2016-07-08 11:00:00.090000,43.05649948120117
2016-07-08 12:00:00.000000,44.59500122070313
2016-07-08 13:00:00.010000,45.69350051879883
2016-07-08 14:00:00.020000,47.23099899291992
2016-07-08 15:00:00.030000,48.54999923706055
2016-07-08 16:00:00.040000,47.012001037597656
2016-07-08 17:00:00.050000,46.352500915527344
2016-07-08 18:00:00.060000,45.25400161743164
2016-07-08 19:00:00.070000,43.93550109863281
2016-07-08 20:00:00.080000,42.617000579833984
2016-07-08 21:00:00.090000,41.29899978637695
2016-07-08 22:00:00.000000,40.41999816894531
2016-07-08 23:00:00.010000,39.98049926757813
2016-07-09 00:00:00.020000,39.32149887084961
2016-07-09 01:00:00.030000,38.6619987487793
2016-07-09 02:00:00.040000,38.22249984741211
2016-07-09 03:00:00.050000,37.5634994506836
2016-07-09 04:00:00.060000,37.124000549316406
2016-07-09 05:00:00.070000,36.68450164794922
2016-07-09 06:00:00.080000,36.46500015258789
2016-07-09 07:00:00.090000,36.46500015258789
2016-07-09 08:00:00.000000,37.5634994506836
2016-07-09 09:00:00.010000,38.22249984741211
2016-07-09 10:00:00.020000,39.54100036621094
2016-07-09 11:00:00.030000,40.63999938964844
2016-07-09 12:00:00.040000,42.83700180053711
2016-07-09 13:00:00.050000,42.83700180053711
2016-07-09 14:00:00.060000,42.617000579833984
2016-07-09 15:00:00.070000,43.49599838256836
2016-07-09 16:00:00.080000,44.15549850463867
2016-07-09 17:00:00.090000,43.05649948120117
2016-07-09 18:00:00.000000,42.1775016784668
2016-07-09 19:00:00.010000,41.29899978637695
2016-07-09 20:00:00.020000,40.63949966430664
2016-07-09 21:00:00.030000,40.41999816894531
2016-07-09 22:00:00.040000,40.20050048828125
2016-07-09 23:00:00.050000,39.760501861572266
2016-07-10 00:00:00.060000,39.32149887084961
2016-07-10 01:00:00.070000,38.88150024414063
2016-07-10 02:00:00.080000,38.44250106811523
2016-07-10 03:00:00.090000,38.00299835205078
2016-07-10 04:00:00.000000,37.5634994506836
2016-07-10 05:00:00.010000,36.68450164794922
2016-07-10 06:00:00.020000,36.68450164794922
2016-07-10 07:00:00.030000,36.68450164794922
2016-07-10 08:00:00.040000,36.90449905395508
2016-07-10 09:00:00.050000,37.34349822998047
2016-07-10 10:00:00.060000,37.78350067138672
2016-07-10 11:00:00.070000,37.5634994506836
2016-07-10 12:00:00.080000,39.10150146484375
2016-07-10 13:00:00.090000,39.98049926757813
2016-07-10 14:00:00.000000,40.85950088500977
2016-07-10 15:00:00.010000,41.73849868774414
2016-07-10 16:00:00.020000,42.617000579833984
2016-07-10 17:00:00.030000,41.95800018310547
2016-07-10 18:00:00.040000,41.51850128173828
2016-07-10 19:00:00.050000,41.079498291015625
2016-07-10 20:00:00.060000,40.20050048828125
2016-07-10 21:00:00.070000,39.760501861572266
2016-07-10 22:00:00.080000,39.32149887084961
2016-07-10 23:00:00.090000,39.10150146484375
2016-07-11 00:00:00.000000,38.88150024414063
2016-07-11 01:00:00.010000,38.44250106811523
2016-07-11 02:00:00.020000,38.00299835205078
2016-07-11 03:00:00.030000,37.5634994506836
2016-07-11 04:00:00.040000,37.34400177001953
2016-07-11 05:00:00.050000,37.124000549316406
2016-07-11 06:00:00.060000,37.124000549316406
2016-07-11 07:00:00.070000,37.124000549316406
2016-07-11 08:00:00.080000,35.58599853515625
2016-07-11 09:00:00.090000,34.487499237060554
2016-07-11 10:00:00.000000,35.36650085449219
2016-07-11 11:00:00.010000,34.926498413085945
2016-07-11 12:00:00.020000,35.80550003051758
2016-07-11 13:00:00.030000,38.222999572753906
2016-07-11 14:00:00.040000,40.41999816894531
2016-07-11 15:00:00.050000,41.079498291015625
2016-07-11 16:00:00.060000,42.83700180053711
2016-07-11 17:00:00.070000,42.617000579833984
2016-07-11 18:00:00.080000,41.51850128173828
2016-07-11 19:00:00.090000,40.41999816894531
2016-07-11 20:00:00.000000,39.32149887084961
2016-07-11 21:00:00.010000,38.88150024414063
2016-07-11 22:00:00.020000,38.44250106811523
2016-07-11 23:00:00.030000,38.44250106811523
2016-07-12 00:00:00.040000,38.44250106811523
2016-07-12 01:00:00.050000,38.22249984741211
2016-07-12 02:00:00.060000,38.00299835205078
2016-07-12 03:00:00.070000,37.78350067138672
2016-07-12 04:00:00.080000,37.5634994506836
2016-07-12 05:00:00.090000,37.124000549316406
2016-07-12 06:00:00.000000,37.124000549316406
2016-07-12 07:00:00.010000,36.90449905395508
2016-07-12 08:00:00.020000,37.5634994506836
2016-07-12 09:00:00.030000,39.54100036621094
2016-07-12 10:00:00.040000,41.73799896240234
2016-07-12 11:00:00.050000,44.15549850463867
2016-07-12 12:00:00.060000,46.5724983215332
2016-07-12 13:00:00.070000,47.01150131225586
2016-07-12 14:00:00.080000,49.42900085449219
2016-07-12 15:00:00.090000,49.20899963378906
2016-07-12 16:00:00.000000,47.45100021362305
2016-07-12 17:00:00.010000,47.01150131225586
2016-07-12 18:00:00.020000,46.352500915527344
2016-07-12 19:00:00.030000,45.25400161743164
2016-07-12 20:00:00.040000,43.71549987792969
2016-07-12 21:00:00.050000,42.397499084472656
2016-07-12 22:00:00.060000,41.95800018310547
2016-07-12 23:00:00.070000,41.51850128173828
2016-07-13 00:00:00.080000,41.079498291015625
2016-07-13 01:00:00.090000,40.41999816894531
2016-07-13 02:00:00.000000,40.20050048828125
2016-07-13 03:00:00.010000,39.760501861572266
2016-07-13 04:00:00.020000,39.32149887084961
2016-07-13 05:00:00.030000,38.88150024414063
2016-07-13 06:00:00.040000,38.88150024414063
2016-07-13 07:00:00.050000,38.88150024414063
2016-07-13 08:00:00.060000,38.88150024414063
2016-07-13 09:00:00.070000,40.41999816894531
2016-07-13 10:00:00.080000,41.29899978637695
2016-07-13 11:00:00.090000,41.51850128173828
2016-07-13 12:00:00.000000,39.54100036621094
2016-07-13 13:00:00.010000,38.662498474121094
2016-07-13 14:00:00.020000,41.73849868774414
2016-07-13 15:00:00.030000,44.81449890136719
2016-07-13 16:00:00.040000,44.15549850463867
2016-07-13 17:00:00.050000,43.71549987792969
2016-07-13 18:00:00.060000,43.71549987792969
2016-07-13 19:00:00.070000,43.2765007019043
2016-07-13 20:00:00.080000,42.83649826049805
2016-07-13 21:00:00.090000,42.178001403808594
2016-07-13 22:00:00.000000,37.124000549316406
2016-07-13 23:00:00.010000,37.34400177001953
2016-07-14 00:00:00.020000,37.78300094604492
2016-07-14 01:00:00.030000,37.78300094604492
2016-07-14 02:00:00.040000,38.00299835205078
2016-07-14 03:00:00.050000,38.00299835205078
2016-07-14 04:00:00.060000,37.5634994506836
2016-07-14 05:00:00.070000,37.34349822998047
2016-07-14 06:00:00.080000,35.36650085449219
2016-07-14 07:00:00.090000,35.58599853515625
2016-07-14 08:00:00.000000,36.68450164794922
2016-07-14 09:00:00.010000,37.78300094604492
2016-07-14 10:00:00.020000,38.6619987487793
2016-07-14 11:00:00.030000,39.54100036621094
2016-07-14 12:00:00.040000,41.079498291015625
2016-07-14 13:00:00.050000,42.397499084472656
2016-07-14 14:00:00.060000,42.83649826049805
2016-07-14 15:00:00.070000,43.49599838256836
2016-07-14 16:00:00.080000,43.05649948120117
2016-07-14 17:00:00.090000,40.63949966430664
2016-07-14 18:00:00.000000,35.58599853515625
2016-07-14 19:00:00.010000,34.707000732421875
2016-07-14 20:00:00.020000,33.60850143432617
2016-07-14 21:00:00.030000,33.60850143432617
2016-07-14 22:00:00.040000,32.94900131225586
2016-07-14 23:00:00.050000,33.16899871826172
2016-07-15 00:00:00.060000,33.388999938964844
2016-07-15 01:00:00.070000,34.04800033569336
2016-07-15 02:00:00.080000,34.48699951171875
2016-07-15 03:00:00.090000,34.48699951171875
2016-07-15 04:00:00.000000,34.48699951171875
2016-07-15 05:00:00.010000,35.146499633789055
2016-07-15 06:00:00.020000,35.146499633789055
2016-07-15 07:00:00.030000,36.0255012512207
2016-07-15 08:00:00.040000,37.78350067138672
2016-07-15 09:00:00.050000,39.98049926757813
2016-07-15 10:00:00.060000,41.95800018310547
2016-07-15 11:00:00.070000,43.05649948120117
2016-07-15 12:00:00.080000,42.617000579833984
2016-07-15 13:00:00.090000,42.617000579833984
2016-07-15 14:00:00.000000,42.83649826049805
2016-07-15 15:00:00.010000,43.2765007019043
2016-07-15 16:00:00.020000,37.5634994506836
2016-07-15 17:00:00.030000,37.5634994506836
2016-07-15 18:00:00.040000,34.707000732421875
2016-07-15 19:00:00.050000,34.04800033569336
2016-07-15 20:00:00.060000,33.388500213623054
2016-07-15 21:00:00.070000,33.388500213623054
2016-07-15 22:00:00.080000,33.827999114990234
2016-07-15 23:00:00.090000,33.388500213623054
2016-07-16 00:00:00.000000,33.60800170898437
2016-07-16 01:00:00.010000,33.60800170898437
2016-07-16 02:00:00.020000,33.388500213623054
2016-07-16 03:00:00.030000,33.16899871826172
2016-07-16 04:00:00.040000,32.949501037597656
2016-07-16 05:00:00.050000,32.949501037597656
2016-07-16 06:00:00.060000,32.50949859619141
2016-07-16 07:00:00.070000,32.509998321533196
2016-07-16 08:00:00.080000,34.267501831054695
2016-07-16 09:00:00.090000,36.464500427246094
2016-07-16 10:00:00.000000,37.124000549316406
2016-07-16 11:00:00.010000,38.00299835205078
2016-07-16 12:00:00.020000,38.22249984741211
2016-07-16 13:00:00.030000,38.22249984741211
2016-07-16 14:00:00.040000,38.22249984741211
2016-07-16 15:00:00.050000,39.98049926757813
2016-07-16 16:00:00.060000,42.1775016784668
2016-07-16 17:00:00.070000,40.85950088500977
2016-07-16 18:00:00.080000,39.760501861572266
2016-07-16 19:00:00.090000,38.44250106811523
2016-07-16 20:00:00.000000,36.68450164794922
2016-07-16 21:00:00.010000,35.36650085449219
2016-07-16 22:00:00.020000,34.487499237060554
2016-07-16 23:00:00.030000,34.047500610351555
2016-07-17 00:00:00.040000,33.60850143432617
2016-07-17 01:00:00.050000,33.16899871826172
2016-07-17 02:00:00.060000,33.16899871826172
2016-07-17 03:00:00.070000,32.949501037597656
2016-07-17 04:00:00.080000,32.949501037597656
2016-07-17 05:00:00.090000,32.949501037597656
2016-07-17 06:00:00.000000,32.949501037597656
2016-07-17 07:00:00.010000,33.60850143432617
2016-07-17 08:00:00.020000,35.146499633789055
2016-07-17 09:00:00.030000,37.78300094604492
2016-07-17 10:00:00.040000,40.20050048828125
2016-07-17 11:00:00.050000,42.397499084472656
2016-07-17 12:00:00.060000,43.05649948120117
2016-07-17 13:00:00.070000,45.25400161743164
2016-07-17 14:00:00.080000,47.45149993896485
2016-07-17 15:00:00.090000,48.54999923706055
2016-07-17 16:00:00.000000,47.89099884033203
2016-07-17 17:00:00.010000,45.91299819946289
2016-07-17 18:00:00.020000,44.375
2016-07-17 19:00:00.030000,43.2760009765625
2016-07-17 20:00:00.040000,41.95800018310547
2016-07-17 21:00:00.050000,40.63949966430664
2016-07-17 22:00:00.060000,40.20050048828125
2016-07-17 23:00:00.070000,39.760501861572266
2016-07-18 00:00:00.080000,39.760501861572266
2016-07-18 01:00:00.090000,39.32149887084961
2016-07-18 02:00:00.000000,38.88150024414063
2016-07-18 03:00:00.010000,38.88150024414063
2016-07-18 04:00:00.020000,38.44250106811523
2016-07-18 05:00:00.030000,38.00299835205078
2016-07-18 06:00:00.040000,37.78300094604492
2016-07-18 07:00:00.050000,38.00299835205078
2016-07-18 08:00:00.060000,38.88150024414063
2016-07-18 09:00:00.070000,39.54100036621094
2016-07-18 10:00:00.080000,40.85950088500977
2016-07-18 11:00:00.090000,43.93550109863281
2016-07-18 12:00:00.000000,45.91299819946289
2016-07-18 13:00:00.010000,43.49599838256836
2016-07-18 14:00:00.020000,42.83649826049805
2016-07-18 15:00:00.030000,42.1775016784668
2016-07-18 16:00:00.040000,43.2765007019043
2016-07-18 17:00:00.050000,44.15549850463867
2016-07-18 18:00:00.060000,44.59450149536133
2016-07-18 19:00:00.070000,43.49599838256836
2016-07-18 20:00:00.080000,42.397499084472656
2016-07-18 21:00:00.090000,41.29899978637695
2016-07-18 22:00:00.000000,40.63949966430664
2016-07-18 23:00:00.010000,40.20050048828125
2016-07-19 00:00:00.020000,39.760501861572266
2016-07-19 01:00:00.030000,39.32149887084961
2016-07-19 02:00:00.040000,38.88150024414063
2016-07-19 03:00:00.050000,38.44250106811523
2016-07-19 04:00:00.060000,38.222999572753906
2016-07-19 05:00:00.070000,38.00299835205078
2016-07-19 06:00:00.080000,38.00299835205078
2016-07-19 07:00:00.090000,38.00299835205078
2016-07-19 08:00:00.000000,39.10150146484375
2016-07-19 09:00:00.010000,40.85950088500977
2016-07-19 10:00:00.020000,42.61750030517578
2016-07-19 11:00:00.030000,41.95800018310547
2016-07-19 12:00:00.040000,41.95800018310547
2016-07-19 13:00:00.050000,39.54100036621094
2016-07-19 14:00:00.060000,41.29899978637695
2016-07-19 15:00:00.070000,41.73799896240234
2016-07-19 16:00:00.080000,42.178001403808594
2016-07-19 17:00:00.090000,43.05649948120117
2016-07-19 18:00:00.000000,42.397499084472656
2016-07-19 19:00:00.010000,41.95800018310547
2016-07-19 20:00:00.020000,41.51850128173828
2016-07-19 21:00:00.030000,41.07899856567383
2016-07-19 22:00:00.040000,40.63999938964844
2016-07-19 23:00:00.050000,40.20000076293945
2016-07-20 00:00:00.060000,40.20000076293945
2016-07-20 01:00:00.070000,39.76100158691406
2016-07-20 02:00:00.080000,38.88199996948242
2016-07-20 03:00:00.090000,38.88199996948242
2016-07-20 04:00:00.000000,38.6619987487793
2016-07-20 05:00:00.010000,38.44250106811523
2016-07-20 06:00:00.020000,38.222999572753906
2016-07-20 07:00:00.030000,38.44250106811523
2016-07-20 08:00:00.040000,39.54100036621094
2016-07-20 09:00:00.050000,40.85950088500977
2016-07-20 10:00:00.060000,43.71549987792969
2016-07-20 11:00:00.070000,46.79199981689453
2016-07-20 12:00:00.080000,47.23149871826172
2016-07-20 13:00:00.090000,46.352500915527344
2016-07-20 14:00:00.000000,46.79199981689453
2016-07-20 15:00:00.010000,47.23149871826172
2016-07-20 16:00:00.020000,47.23149871826172
2016-07-20 17:00:00.030000,46.13249969482422
2016-07-20 18:00:00.040000,45.03400039672852
2016-07-20 19:00:00.050000,43.93550109863281
2016-07-20 20:00:00.060000,43.49599838256836
2016-07-20 21:00:00.070000,43.05649948120117
2016-07-20 22:00:00.080000,43.05649948120117
2016-07-20 23:00:00.090000,43.05649948120117
2016-07-21 00:00:00.000000,42.83649826049805
2016-07-21 01:00:00.010000,42.178001403808594
2016-07-21 02:00:00.020000,41.73799896240234
2016-07-21 03:00:00.030000,41.29899978637695
2016-07-21 04:00:00.040000,40.63949966430664
2016-07-21 05:00:00.050000,40.20050048828125
2016-07-21 06:00:00.060000,39.760501861572266
2016-07-21 07:00:00.070000,39.98049926757813
2016-07-21 08:00:00.080000,41.51850128173828
2016-07-21 09:00:00.090000,43.93550109863281
2016-07-21 10:00:00.000000,46.13299942016602
2016-07-21 11:00:00.010000,48.76950073242188
2016-07-21 12:00:00.020000,50.0880012512207
2016-07-21 13:00:00.030000,51.40650177001953
2016-07-21 14:00:00.040000,51.6259994506836
2016-07-21 15:00:00.050000,52.50500106811523
2016-07-21 16:00:00.060000,52.28499984741211
2016-07-21 17:00:00.070000,50.30749893188477
2016-07-21 18:00:00.080000,48.98899841308594
2016-07-21 19:00:00.090000,47.89049911499024
2016-07-21 20:00:00.000000,46.13299942016602
2016-07-21 21:00:00.010000,45.03450012207031
2016-07-21 22:00:00.020000,44.375
2016-07-21 23:00:00.030000,43.93550109863281
2016-07-22 00:00:00.040000,43.49599838256836
2016-07-22 01:00:00.050000,42.83649826049805
2016-07-22 02:00:00.060000,42.397499084472656
2016-07-22 03:00:00.070000,42.178001403808594
2016-07-22 04:00:00.080000,41.95800018310547
2016-07-22 05:00:00.090000,41.29899978637695
2016-07-22 06:00:00.000000,40.85950088500977
2016-07-22 07:00:00.010000,40.85950088500977
2016-07-22 08:00:00.020000,42.1775016784668
2016-07-22 09:00:00.030000,44.375
2016-07-22 10:00:00.040000,46.352500915527344
2016-07-22 11:00:00.050000,49.42850112915039
2016-07-22 12:00:00.060000,50.52750015258789
2016-07-22 13:00:00.070000,52.28499984741211
2016-07-22 14:00:00.080000,54.04299926757813
2016-07-22 15:00:00.090000,55.14149856567383
2016-07-22 16:00:00.000000,54.48199844360352
2016-07-22 17:00:00.010000,52.285499572753906
2016-07-22 18:00:00.020000,51.186500549316406
2016-07-22 19:00:00.030000,49.64849853515625
2016-07-22 20:00:00.040000,47.89049911499024
2016-07-22 21:00:00.050000,47.012001037597656
2016-07-22 22:00:00.060000,46.13299942016602
2016-07-22 23:00:00.070000,45.69350051879883
2016-07-23 00:00:00.080000,44.81449890136719
2016-07-23 01:00:00.090000,44.15549850463867
2016-07-23 02:00:00.000000,43.2765007019043
2016-07-23 03:00:00.010000,42.617000579833984
2016-07-23 04:00:00.020000,41.51850128173828
2016-07-23 05:00:00.030000,41.079498291015625
2016-07-23 06:00:00.040000,40.20050048828125
2016-07-23 07:00:00.050000,40.41999816894531
2016-07-23 08:00:00.060000,42.397499084472656
2016-07-23 09:00:00.070000,44.59500122070313
2016-07-23 10:00:00.080000,47.23149871826172
2016-07-23 11:00:00.090000,50.74700164794922
2016-07-23 12:00:00.000000,52.7244987487793
2016-07-23 13:00:00.010000,53.60350036621094
2016-07-23 14:00:00.020000,55.58100128173828
2016-07-23 15:00:00.030000,56.02050018310547
2016-07-23 16:00:00.040000,54.70199966430664
2016-07-23 17:00:00.050000,52.7244987487793
2016-07-23 18:00:00.060000,51.6259994506836
2016-07-23 19:00:00.070000,50.30749893188477
2016-07-23 20:00:00.080000,48.76950073242188
2016-07-23 21:00:00.090000,47.45100021362305
2016-07-23 22:00:00.000000,46.571998596191406
2016-07-23 23:00:00.010000,45.91350173950195
2016-07-24 00:00:00.020000,45.4734992980957
2016-07-24 01:00:00.030000,44.59450149536133
2016-07-24 02:00:00.040000,43.71549987792969
2016-07-24 03:00:00.050000,43.2765007019043
2016-07-24 04:00:00.060000,42.617000579833984
2016-07-24 05:00:00.070000,41.95800018310547
2016-07-24 06:00:00.080000,41.51850128173828
2016-07-24 07:00:00.090000,41.73799896240234
2016-07-24 08:00:00.000000,43.71599960327149
2016-07-24 09:00:00.010000,46.13299942016602
2016-07-24 10:00:00.020000,48.54949951171875
2016-07-24 11:00:00.030000,50.30749893188477
2016-07-24 12:00:00.040000,52.94400024414063
2016-07-24 13:00:00.050000,54.70199966430664
2016-07-24 14:00:00.060000,56.89950180053711
2016-07-24 15:00:00.070000,57.77849960327149
2016-07-24 16:00:00.080000,56.459999084472656
2016-07-24 17:00:00.090000,54.26300048828125
2016-07-24 18:00:00.000000,52.94400024414063
2016-07-24 19:00:00.010000,51.186500549316406
2016-07-24 20:00:00.020000,49.42850112915039
2016-07-24 21:00:00.030000,48.33000183105469
2016-07-24 22:00:00.040000,47.67050170898438
2016-07-24 23:00:00.050000,47.23149871826172
2016-07-25 00:00:00.060000,46.352500915527344
2016-07-25 01:00:00.070000,45.91350173950195
2016-07-25 02:00:00.080000,45.03450012207031
2016-07-25 03:00:00.090000,44.15549850463867
2016-07-25 04:00:00.000000,43.71549987792969
2016-07-25 05:00:00.010000,42.83649826049805
2016-07-25 06:00:00.020000,42.83649826049805
